forecast_date,target,target_end_date,location,type,quantile,value
2021-10-31,2 wk ahead inc case,2021-11-13,38027,quantile,0.750,16.78830538545609
2021-10-31,2 wk ahead inc case,2021-11-13,38027,quantile,0.900,23.251185870386152
2021-10-31,2 wk ahead inc case,2021-11-13,38027,quantile,0.975,29.55987887387525
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.025,0.2431594607501192
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.100,0.969462673804637
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.250,1.883533529638222
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.500,3.353081681516336
2021-10-31,2 wk ahead inc case,2021-11-13,38029,point,NA,3.353081681516336
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.750,5.088238449922166
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.900,7.891546067107786
2021-10-31,2 wk ahead inc case,2021-11-13,38029,quantile,0.975,13.21685525955601
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.025,0.6770077911548842
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.100,2.33226072033917
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.250,4.40964839408911
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.500,8.210334093814938
2021-10-31,2 wk ahead inc case,2021-11-13,38031,point,NA,8.210334093814938
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.750,13.202982458254818
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.900,21.152697276665737
2021-10-31,2 wk ahead inc case,2021-11-13,38031,quantile,0.975,32.798538853618226
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.025,2.183503529695541
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.100,4.746877803369688
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.250,6.9337521031589056
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.500,10.293598288107408
2021-10-31,2 wk ahead inc case,2021-11-13,38033,point,NA,10.293598288107408
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.750,13.849049292150786
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.900,19.53767245537861
2021-10-31,2 wk ahead inc case,2021-11-13,38033,quantile,0.975,25.40141060730185
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.025,61.16728211270463
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.100,84.02625973659339
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.250,101.75703786932702
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.500,126.9994581937845
2021-10-31,2 wk ahead inc case,2021-11-13,38035,point,NA,126.9994581937845
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.750,158.74970481814958
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.900,207.55672625014708
2021-10-31,2 wk ahead inc case,2021-11-13,38035,quantile,0.975,255.8568725540813
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.025,1.6987859223667292
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.100,3.793992567352911
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.250,5.439998378798894
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.500,7.963777078844857
2021-10-31,2 wk ahead inc case,2021-11-13,38037,point,NA,7.963777078844857
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.750,10.974748139439656
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.900,15.726856500468394
2021-10-31,2 wk ahead inc case,2021-11-13,38037,quantile,0.975,20.956844081583824
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.025,0.0495414924198574
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.100,0.788375856474694
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.250,2.089953228432872
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.500,4.817105742280854
2021-10-31,2 wk ahead inc case,2021-11-13,38039,point,NA,4.817105742280854
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.750,8.752703796876476
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.900,14.890566392012406
2021-10-31,2 wk ahead inc case,2021-11-13,38039,quantile,0.975,25.06662575628353
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.025,2.274722913714568
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.100,4.275832666032391
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.250,5.7866669541482585
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.500,8.055223477290015
2021-10-31,2 wk ahead inc case,2021-11-13,38041,point,NA,8.055223477290015
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.750,10.450077296853555
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.900,14.420937377378891
2021-10-31,2 wk ahead inc case,2021-11-13,38041,quantile,0.975,18.80551156697446
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.025,0.9650077415175652
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.100,2.480286786616748
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.250,3.9534730384280703
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.500,6.34049489956033
2021-10-31,2 wk ahead inc case,2021-11-13,38043,point,NA,6.34049489956033
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.750,9.439794015683088
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.900,14.44597977467719
2021-10-31,2 wk ahead inc case,2021-11-13,38043,quantile,0.975,21.348092005103005
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.025,1.1465255290824183
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.100,2.401119137203191
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.250,3.644452519410455
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.500,5.661588121575299
2021-10-31,2 wk ahead inc case,2021-11-13,38045,point,NA,5.661588121575299
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.750,8.466644593379147
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.900,13.016745621117725
2021-10-31,2 wk ahead inc case,2021-11-13,38045,quantile,0.975,19.693682284400545
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.025,0.7006816377745634
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.100,1.5339002601667329
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.250,2.408696810255986
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.500,3.8025137161324754
2021-10-31,2 wk ahead inc case,2021-11-13,38047,point,NA,3.8025137161324754
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.750,5.739492564578482
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.900,8.87557497626066
2021-10-31,2 wk ahead inc case,2021-11-13,38047,quantile,0.975,13.193527865231824
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.025,18.746072862462544
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.100,25.61616292028093
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.250,29.78730285902768
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.500,36.47347546494156
2021-10-31,2 wk ahead inc case,2021-11-13,38049,point,NA,36.47347546494156
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.750,42.846112214405686
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.900,53.54624896711948
2021-10-31,2 wk ahead inc case,2021-11-13,38049,quantile,0.975,59.68782748843125
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.025,1.4212476750187857
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.100,2.80190184527494
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.250,3.923722356377087
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.500,5.8468680913874005
2021-10-31,2 wk ahead inc case,2021-11-13,38051,point,NA,5.8468680913874005
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.750,8.112924630260977
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.900,11.665599240991716
2021-10-31,2 wk ahead inc case,2021-11-13,38051,quantile,0.975,15.890050822184392
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.025,6.791147384452961
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.100,14.47456258905121
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.250,20.579339800095653
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.500,30.14008209897148
2021-10-31,2 wk ahead inc case,2021-11-13,38053,point,NA,30.14008209897148
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.750,42.18526148864349
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.900,61.34113126370076
2021-10-31,2 wk ahead inc case,2021-11-13,38053,quantile,0.975,84.76070153854744
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.025,17.204106800112086
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.100,27.875800947592857
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.250,34.86138847657939
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.500,45.036995843249166
2021-10-31,2 wk ahead inc case,2021-11-13,38055,point,NA,45.036995843249166
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.750,55.5230146028253
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.900,72.79258385492497
2021-10-31,2 wk ahead inc case,2021-11-13,38055,quantile,0.975,86.57144685963483
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.025,7.77452772249425
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.100,12.765336094491015
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.250,16.717649263223247
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.500,22.801106941394163
2021-10-31,2 wk ahead inc case,2021-11-13,38057,point,NA,22.801106941394163
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.750,29.81058850758702
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.900,41.436098557553024
2021-10-31,2 wk ahead inc case,2021-11-13,38057,quantile,0.975,52.752366664550095
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.025,42.509574562203056
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.100,65.49615844524749
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.250,81.02227191138117
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.500,103.33348132878008
2021-10-31,2 wk ahead inc case,2021-11-13,38059,point,NA,103.33348132878008
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.750,127.18839050860532
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.900,168.915445319365
2021-10-31,2 wk ahead inc case,2021-11-13,38059,quantile,0.975,203.1814314493365
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.025,8.743887455942469
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.100,14.757892625009612
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.250,18.805544381670977
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.500,24.24395390446349
2021-10-31,2 wk ahead inc case,2021-11-13,38061,point,NA,24.24395390446349
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.750,30.35823185909562
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.900,41.22829356393571
2021-10-31,2 wk ahead inc case,2021-11-13,38061,quantile,0.975,53.09486121067584
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.025,0.217489573378387
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.100,0.8251023863878688
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.250,1.5983266499645783
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.500,3.075977627856576
2021-10-31,2 wk ahead inc case,2021-11-13,38063,point,NA,3.075977627856576
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.750,4.984668491132096
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.900,7.9208277674031295
2021-10-31,2 wk ahead inc case,2021-11-13,38063,quantile,0.975,13.629095442586976
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.025,0.243232826780773
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.100,1.0368349521670277
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.250,2.1045458902880085
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.500,4.112137004512577
2021-10-31,2 wk ahead inc case,2021-11-13,38065,point,NA,4.112137004512577
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.750,6.877076843689187
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.900,11.358849903363742
2021-10-31,2 wk ahead inc case,2021-11-13,38065,quantile,0.975,18.50719926522953
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.025,6.551575169378316
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.100,12.485220530042412
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.250,17.507014079263843
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.500,25.125886894474
2021-10-31,2 wk ahead inc case,2021-11-13,38067,point,NA,25.125886894474
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.750,33.158352866486986
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.900,46.23769787510985
2021-10-31,2 wk ahead inc case,2021-11-13,38067,quantile,0.975,60.371338737379865
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.025,1.9150002277587528
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.100,4.270886088613673
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.250,6.421954301119402
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.500,9.810913055443198
2021-10-31,2 wk ahead inc case,2021-11-13,38069,point,NA,9.810913055443198
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.750,13.790675044309936
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.900,20.2711177495809
2021-10-31,2 wk ahead inc case,2021-11-13,38069,quantile,0.975,29.14225424912657
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.025,19.56954930560072
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.100,31.625869989114225
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.250,39.8320409249179
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.500,52.3601598800452
2021-10-31,2 wk ahead inc case,2021-11-13,38071,point,NA,52.3601598800452
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.750,64.87603440169518
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.900,85.16951625017553
2021-10-31,2 wk ahead inc case,2021-11-13,38071,quantile,0.975,101.69190206229084
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.025,1.0563665198109295
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.100,2.3890151133609785
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.250,3.772525519383867
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.500,6.19557239003325
2021-10-31,2 wk ahead inc case,2021-11-13,38073,point,NA,6.19557239003325
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.750,9.465066009189504
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.900,14.829400681736953
2021-10-31,2 wk ahead inc case,2021-11-13,38073,quantile,0.975,22.82775144698838
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.025,0.2420737958295944
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.100,1.3153004673160866
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.250,3.135420943649809
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.500,6.585330308043502
2021-10-31,2 wk ahead inc case,2021-11-13,38075,point,NA,6.585330308043502
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.750,11.518590079006666
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.900,19.42523938937964
2021-10-31,2 wk ahead inc case,2021-11-13,38075,quantile,0.975,30.21984534461856
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.025,24.853186167570104
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.100,41.1060986042582
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.250,52.23156779525283
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.500,70.34995716314198
2021-10-31,2 wk ahead inc case,2021-11-13,38077,point,NA,70.34995716314198
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.750,89.83376225115846
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.900,119.83819706055668
2021-10-31,2 wk ahead inc case,2021-11-13,38077,quantile,0.975,146.3232440535402
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.025,30.30830382693537
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.100,50.90764567138842
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.250,63.10768496579258
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.500,82.31978150650404
2021-10-31,2 wk ahead inc case,2021-11-13,38079,point,NA,82.31978150650404
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.750,102.0583924572652
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.900,132.87090384181218
2021-10-31,2 wk ahead inc case,2021-11-13,38079,quantile,0.975,156.3859531275328
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.025,1.6112631293642137
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.100,4.389920743181141
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.250,7.097820641265555
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.500,11.60271062133782
2021-10-31,2 wk ahead inc case,2021-11-13,38081,point,NA,11.60271062133782
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.750,17.3738939761077
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.900,26.133401707871364
2021-10-31,2 wk ahead inc case,2021-11-13,38081,quantile,0.975,38.66962915329096
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.025,1.169604962647941
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.100,3.604699370224772
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.250,6.18245870760952
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.500,10.66126675834331
2021-10-31,2 wk ahead inc case,2021-11-13,38083,point,NA,10.66126675834331
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.750,16.5630435924055
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.900,24.95567305744681
2021-10-31,2 wk ahead inc case,2021-11-13,38083,quantile,0.975,34.66057488442944
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.025,2.547785474147761
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.100,5.631302287298316
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.250,8.273775271529786
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.500,12.740312233507892
2021-10-31,2 wk ahead inc case,2021-11-13,38085,point,NA,12.740312233507892
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.750,17.92739512489654
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.900,26.001902642810087
2021-10-31,2 wk ahead inc case,2021-11-13,38085,quantile,0.975,35.92769463995805
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.025,0.002454815154635
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.100,0.24099775879943
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.250,0.7026065989600072
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.500,1.6350219805023882
2021-10-31,2 wk ahead inc case,2021-11-13,38087,point,NA,1.6350219805023882
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.750,2.991371935548874
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.900,5.19806937570001
2021-10-31,2 wk ahead inc case,2021-11-13,38087,quantile,0.975,8.852990127755994
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.025,69.03179894793789
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.100,106.21798344479949
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.250,127.4253230973623
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.500,157.41542095822402
2021-10-31,2 wk ahead inc case,2021-11-13,38089,point,NA,157.41542095822402
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.750,189.5615818523983
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.900,247.53520426698665
2021-10-31,2 wk ahead inc case,2021-11-13,38089,quantile,0.975,279.4221005307065
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.025,1.70857265991196
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.100,3.2630154123744948
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.250,4.381279450668304
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.500,6.188742157623506
2021-10-31,2 wk ahead inc case,2021-11-13,38091,point,NA,6.188742157623506
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.750,8.209989588123898
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.900,11.321295132347938
2021-10-31,2 wk ahead inc case,2021-11-13,38091,quantile,0.975,14.54451920216144
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.025,25.23200206702117
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.100,40.76458066992323
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.250,51.6234764642338
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.500,68.4981181411815
2021-10-31,2 wk ahead inc case,2021-11-13,38093,point,NA,68.4981181411815
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.750,86.54709734124957
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.900,115.3648219317798
2021-10-31,2 wk ahead inc case,2021-11-13,38093,quantile,0.975,142.83973959664507
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.025,1.0781829639176308
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.100,3.3808533927976745
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.250,6.250762007667845
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.500,11.152859278430643
2021-10-31,2 wk ahead inc case,2021-11-13,38095,point,NA,11.152859278430643
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.750,17.32460319133305
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.900,27.03092035380889
2021-10-31,2 wk ahead inc case,2021-11-13,38095,quantile,0.975,38.11521295523255
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.025,10.31599187899506
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.100,19.248148945933167
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.250,26.500089489346887
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.500,37.20287116910353
2021-10-31,2 wk ahead inc case,2021-11-13,38097,point,NA,37.20287116910353
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.750,48.84896890682526
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.900,67.88830234294834
2021-10-31,2 wk ahead inc case,2021-11-13,38097,quantile,0.975,87.53376179909817
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.025,4.788805424541774
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.100,9.583571985272162
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.250,14.17318154914449
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.500,21.704744314712737
2021-10-31,2 wk ahead inc case,2021-11-13,38099,point,NA,21.704744314712737
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.750,31.723243930543767
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.900,47.64988818692848
2021-10-31,2 wk ahead inc case,2021-11-13,38099,quantile,0.975,68.13486462587575
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.025,111.26483453131765
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.100,160.24507228624475
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.250,190.64339867854923
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.500,236.1665760340575
2021-10-31,2 wk ahead inc case,2021-11-13,38101,point,NA,236.1665760340575
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.750,284.74607758279154
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.900,370.23868933918686
2021-10-31,2 wk ahead inc case,2021-11-13,38101,quantile,0.975,441.0217910059313
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.025,5.765966492056169
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.100,10.961930061426935
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.250,14.75500167398185
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.500,20.87892335811447
2021-10-31,2 wk ahead inc case,2021-11-13,38103,point,NA,20.87892335811447
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.750,27.29609592579961
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.900,37.046637316651314
2021-10-31,2 wk ahead inc case,2021-11-13,38103,quantile,0.975,46.30438124189124
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.025,46.70199383422675
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.100,65.53042341118868
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.250,76.74007293078418
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.500,93.31596945445716
2021-10-31,2 wk ahead inc case,2021-11-13,38105,point,NA,93.31596945445716
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.750,111.79921774155596
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.900,145.8548954276911
2021-10-31,2 wk ahead inc case,2021-11-13,38105,quantile,0.975,173.47388113973136
2021-10-31,2 wk ahead inc case,2021-11-13,39001,quantile,0.025,16.65456577558443
2021-10-31,2 wk ahead inc case,2021-11-13,39001,quantile,0.100,26.218439710233667
2021-10-31,2 wk ahead inc case,2021-11-13,39001,quantile,0.250,32.09920540635821
2021-10-31,2 wk ahead inc case,2021-11-13,39001,quantile,0.500,40.541240091705255
